ID,NIR_R,NIR_S,NIR_T,NIR_U,NIR_V,NIR_W,Vis_Violet,Vis_Blue,Vis_Green,Vis_Yellow,Vis_Orange,Vis_Red
50.0,2223.39,765.46,162.33,105.26,163.99,99.08,258.98,243.99,448.93,977.93,850.46,970.97
50.0,2069.13,670.42,181.15,111.89,154.59,87.69,187.16,196.11,385.67,859.31,793.57,935.15
50.0,1413.83,623.41,150.56,99.46,119.57,76.3,156.69,169.88,322.41,724.88,762.28,936.74
50.0,1130.83,534.5,120.77,87.85,102.49,69.47,265.51,307.84,336.7,792.53,824.86,1046.57
50.0,871.03,392.44,100.38,72.11,78.58,47.83,227.42,180.15,328.53,702.03,878.9,1044.98
50.0,1166.78,359.74,104.3,64.65,92.24,58.08,249.19,190.41,384.65,786.38,1046.72,1156.4
50.0,1138.95,526.32,138.02,80.39,99.08,67.19,276.39,224.61,508.11,999.89,1202.21,1276.58
50.0,1200.42,562.09,117.63,76.25,103.35,72.89,375.41,305.56,578.51,1145.75,1257.2,1329.91
51.0,1199.26,367.91,143.51,76.25,88.83,50.11,842.23,636.21,1936.52,2381.99,3074.73,1716.7
51.0,1470.66,416.97,130.96,72.11,103.35,59.22,376.5,136.82,1272.31,1459.42,2444.23,1320.35
51.0,1347.72,424.12,116.84,62.99,94.81,55.81,572.37,364.85,1746.74,2163.21,2452.77,1752.51
51.0,1385.99,449.67,116.06,64.65,104.2,61.5,783.47,637.35,1702.87,2482.16,2904.07,2134.53
51.0,1389.47,401.64,112.92,61.33,107.62,63.78,664.86,539.3,1641.65,2201.87,2137.99,1403.13
51.0,1856.88,410.84,131.74,67.96,123.84,67.19,263.33,343.19,1195.79,1532.35,931.05,740.16
51.0,2897.24,526.32,193.7,89.51,180.22,91.11,330.8,430.98,970.3,1367.16,767.02,664.55
51.0,3092.09,726.63,273.68,135.09,216.94,109.33,145.81,166.46,637.68,888.31,638.08,529.26
51.0,3627.93,762.4,304.27,159.13,220.36,115.03,152.34,204.09,663.19,904.12,685.49,558.7
51.0,4410.82,1132.35,276.04,164.93,284.42,156.03,229.6,241.71,711.15,945.42,892.17,713.9
52.0,1122.71,345.43,74.5,43.93,85.41,54.67,266.6,179.01,447.91,738.94,856.15,990.86
52.0,1681.75,433.32,94.89,58.84,116.16,70.61,289.45,251.98,515.25,817.14,725.31,839.65
52.0,1766.41,494.64,123.12,72.11,121.28,70.61,383.03,350.03,511.17,911.15,673.16,742.55
52.0,2129.44,576.4,145.86,83.71,139.22,82.0,187.16,210.93,349.96,619.44,516.72,554.72
52.0,2309.21,685.75,188.21,101.11,140.93,77.44,221.98,226.89,393.83,608.9,473.11,596.11
52.0,1396.43,638.74,156.84,89.51,95.66,59.22,304.68,302.14,459.13,711.7,541.37,677.29
52.0,955.7,508.95,112.92,69.62,72.6,48.97,217.63,200.67,409.14,594.84,511.98,613.62
52.0,932.5,393.46,85.48,53.04,75.16,51.25,183.9,181.29,342.82,524.55,483.54,630.33
52.0,1178.38,377.11,79.2,49.73,91.39,60.36,344.95,281.62,356.08,615.93,649.46,803.04
52.0,1586.64,576.4,126.25,75.42,114.45,72.89,213.28,126.56,263.24,464.8,748.06,867.5
53.0,1733.94,497.7,139.59,73.76,100.78,54.67,361.27,204.09,662.17,1006.92,1497.07,1181.87
53.0,1472.98,435.36,116.84,63.82,92.24,51.25,253.54,166.46,607.08,920.81,1155.75,1038.62
53.0,1740.9,401.64,114.49,59.67,99.08,52.39,323.18,247.41,601.97,918.18,1110.24,1020.31
53.0,2221.07,437.41,142.72,70.45,117.01,55.81,374.33,296.44,592.79,945.42,1116.88,936.74
53.0,1865.0,443.54,137.23,70.45,107.62,54.67,312.3,275.92,509.13,759.15,864.68,705.14
53.0,1936.91,439.45,134.88,71.28,113.6,58.08,304.68,318.1,539.74,748.6,775.56,641.47
53.0,2128.28,465.0,137.23,72.11,121.28,63.78,269.86,243.99,519.33,702.03,795.47,687.64
53.0,2376.48,545.74,149.78,78.74,133.24,70.61,242.66,177.86,609.12,855.8,1003.1,803.83
53.0,2309.21,591.73,152.13,82.05,133.24,74.03,190.43,127.7,608.1,899.73,1029.65,820.55
53.0,2418.24,611.14,149.78,82.05,141.78,79.72,254.63,147.08,655.03,936.63,1149.11,854.77
54.0,2732.55,750.13,196.83,103.6,155.45,89.97,363.44,213.21,773.38,1057.88,1308.4,834.08
54.0,2580.61,773.64,193.7,103.6,148.61,86.55,420.03,240.57,787.67,1091.27,1295.12,834.08
54.0,2175.83,726.63,178.8,97.8,131.53,78.58,285.1,158.48,678.5,979.68,1265.73,799.85
54.0,2078.41,651.0,159.19,87.85,128.12,77.44,282.92,155.06,726.45,1020.1,1256.25,818.16
54.0,2261.66,634.65,158.41,87.02,135.8,78.58,263.33,155.06,616.26,937.51,1218.32,903.32
54.0,2265.14,651.0,168.6,90.34,134.95,78.58,275.3,155.06,546.88,878.64,1240.13,939.13
54.0,2332.41,683.7,169.39,93.65,141.78,83.14,244.84,119.72,508.11,798.68,1427.86,996.43
54.0,2538.86,646.91,177.23,95.31,148.61,78.58,361.27,148.22,654.01,933.99,1799.52,1148.45
54.0,2051.73,551.87,167.03,87.02,122.14,66.05,343.86,179.01,662.17,956.84,1781.5,1201.77
54.0,1904.43,477.26,163.9,87.85,120.43,64.92,347.12,237.15,678.5,1033.28,1742.63,1294.89
55.0,3493.39,1021.98,226.63,131.78,215.23,128.69,372.15,85.51,822.36,1035.04,2400.62,1302.05
55.0,3370.45,877.88,224.28,118.52,184.49,102.5,346.03,104.89,795.83,1128.17,2180.66,1349.01
55.0,2245.42,731.74,196.05,101.94,122.14,67.19,282.92,136.82,687.68,1040.31,1900.97,1358.56
55.0,1772.21,610.12,162.33,85.37,98.22,58.08,413.5,176.72,714.21,1048.22,1913.29,1388.8
55.0,1987.94,586.62,157.62,83.71,111.03,61.5,519.05,273.64,683.6,1078.97,1942.68,1516.14
55.0,2012.3,520.19,134.88,71.28,115.3,61.5,653.98,376.25,811.13,1268.76,2077.31,1657.01
55.0,2168.87,486.46,127.82,66.3,117.87,63.78,665.95,429.84,785.63,1318.84,2115.24,1687.25
55.0,2993.51,564.13,164.68,79.56,152.88,77.44,423.29,320.38,690.74,1192.31,1939.84,1604.48
55.0,3268.39,622.39,207.03,93.65,157.15,77.44,455.94,396.78,704.0,1319.72,1851.66,1713.52
55.0,3805.39,639.76,223.49,101.11,179.36,87.69,727.98,494.83,768.28,1438.33,2028.96,1734.21
56.0,2007.66,509.97,146.64,77.08,117.01,63.78,225.25,140.24,704.0,1071.06,1362.44,945.5
56.0,2033.17,573.33,145.08,80.39,123.84,69.47,216.54,174.44,687.68,1049.1,1321.67,898.54
56.0,1650.43,556.98,123.12,71.28,110.18,67.19,245.92,171.02,672.37,1051.73,1396.57,891.38
56.0,1637.67,536.54,111.36,67.13,113.6,71.75,178.46,100.33,586.67,918.18,1233.49,805.42
56.0,2407.8,598.88,126.25,75.42,153.74,87.69,193.69,112.88,604.01,932.24,1225.91,772.79
56.0,2863.61,634.65,148.21,82.88,168.26,91.11,229.6,129.98,607.08,942.78,1278.06,762.45
56.0,2853.17,707.21,180.36,96.97,167.4,91.11,187.16,100.33,562.18,868.1,1245.82,732.2
56.0,2820.7,755.24,189.77,104.43,165.7,91.11,218.72,104.89,686.66,933.12,1302.71,751.3
56.0,2647.88,686.77,173.31,96.14,161.43,89.97,194.78,109.46,693.8,935.75,1280.9,824.53
56.0,2334.73,626.47,173.31,92.83,140.07,74.03,265.51,174.44,719.31,1014.83,1338.73,989.27
57.0,1813.97,507.92,164.68,90.34,128.97,69.47,574.55,364.85,1383.52,1630.76,1973.02,1408.7
57.0,1489.22,381.2,144.29,77.08,104.2,54.67,455.94,413.88,1021.32,1535.86,1797.62,1483.51
57.0,1155.19,305.57,164.68,84.54,89.68,45.56,413.5,442.38,711.15,1199.34,1467.68,1343.44
57.0,1079.8,288.2,180.36,92.83,93.1,46.69,412.41,372.83,675.44,1069.31,1206.95,1080.8
57.0,931.34,219.73,169.39,87.02,87.12,43.28,290.54,290.74,722.37,1045.58,1041.03,900.13
57.0,1412.67,230.97,216.44,111.06,122.14,61.5,253.54,281.62,667.27,936.63,971.82,803.04
57.0,2679.2,597.86,249.37,126.81,178.51,96.8,288.36,283.9,755.02,1044.7,1256.25,939.93
57.0,2734.87,655.09,199.97,101.94,180.22,104.78,327.53,247.41,859.09,1122.9,1329.25,874.67
57.0,2829.97,680.64,280.74,148.35,215.23,118.44,238.31,200.67,814.2,1049.1,1157.65,764.83
57.0,2967.99,669.4,342.69,169.07,221.21,116.17,367.8,331.79,1034.58,1356.62,1248.66,840.44
58.0,2115.52,465.0,133.31,71.28,122.14,59.22,398.27,263.38,808.07,1266.12,1391.83,1128.55
58.0,1953.15,388.35,127.04,65.47,110.18,52.39,331.89,221.19,731.55,1138.72,1304.6,1043.39
58.0,1588.96,353.6,132.53,67.13,94.81,44.42,318.83,239.43,786.65,1172.98,1494.23,1080.0
58.0,1784.97,358.71,132.53,68.79,105.05,52.39,324.27,212.07,902.96,1296.87,1588.09,988.48
58.0,2195.55,475.22,144.29,77.08,130.68,67.19,262.25,186.99,908.06,1324.11,1534.05,901.73
58.0,2018.1,478.29,135.67,74.59,121.28,64.92,319.92,222.33,973.36,1382.98,1486.64,867.5
58.0,2230.34,532.45,145.86,80.39,138.36,75.17,215.45,148.22,811.13,1176.5,1315.03,790.3
58.0,1570.4,492.59,138.02,77.91,110.18,61.5,175.19,129.98,727.47,1083.36,1288.48,829.3
58.0,1752.5,455.8,124.69,73.76,121.28,69.47,303.6,181.29,813.17,1203.74,1520.77,944.7
58.0,2390.4,615.23,163.11,93.65,155.45,86.55,233.95,108.32,702.98,1057.88,1425.01,857.16
59.0,7493.63,2011.26,449.34,268.53,486.84,289.27,502.73,306.7,779.51,1184.41,1521.72,1300.46
59.0,6202.75,1617.79,386.61,228.75,432.18,255.11,726.89,462.9,1286.59,1774.85,2339.94,1752.51
59.0,5649.51,1488.0,396.02,229.58,366.41,203.86,1124.07,714.88,2253.83,3231.64,3500.43,2481.53
59.0,4461.85,1474.72,368.57,216.32,292.1,169.69,694.24,655.59,2025.29,2946.96,3588.61,2474.37
59.0,2785.9,1094.54,236.83,149.18,183.63,109.33,448.32,490.27,1633.49,2211.54,1828.91,1172.32
59.0,1905.59,855.4,169.39,113.55,134.09,83.14,355.83,529.03,1115.18,1387.37,1757.8,887.4
59.0,1558.81,636.69,129.39,85.37,121.28,80.86,562.58,545.0,1203.95,1585.95,2125.67,1185.06
59.0,1695.66,551.87,109.0,70.45,134.09,89.97,415.68,282.76,722.37,1114.12,1863.99,1489.08
59.0,1592.44,516.1,100.38,64.65,128.97,87.69,539.73,217.77,762.16,1459.42,3111.71,2253.12
59.0,2205.99,668.37,161.54,103.6,177.65,117.3,1019.6,766.19,1765.11,2985.62,3764.95,2939.96
60.0,3698.68,712.32,173.31,104.43,239.15,130.97,156.69,147.08,846.84,1133.45,1994.83,1381.64
60.0,5339.84,965.77,271.33,150.84,321.14,164.0,1065.3,241.71,1679.41,2677.22,5681.09,3572.68
60.0,5293.44,992.34,283.88,154.16,323.71,162.86,1002.19,737.68,4171.99,5769.15,6876.66,3825.77
60.0,5643.71,1054.68,339.55,174.88,331.39,161.72,775.86,921.25,2828.26,4164.75,2902.17,2118.62
60.0,5431.46,1273.39,373.28,203.06,328.83,166.28,786.74,1069.47,1978.35,3100.72,2457.51,1722.27
60.0,4515.2,1116.0,315.24,177.36,266.48,138.94,371.06,598.58,1673.28,2554.21,1802.36,1300.46
60.0,3820.47,934.09,257.21,143.38,218.65,110.47,153.43,305.56,1362.09,2184.3,1463.89,1220.07
60.0,2990.03,759.33,210.16,118.52,176.8,93.39,338.42,525.61,993.77,1788.91,1352.01,1220.07
60.0,3267.23,668.37,178.8,102.77,210.96,105.92,582.16,412.74,929.49,1674.69,2079.21,1497.83
60.0,2260.5,493.62,141.94,78.74,146.05,85.42,298.15,166.46,1059.07,1787.15,2630.06,1587.77
61.0,2856.65,768.53,138.02,92.0,210.11,134.39,1030.48,558.68,1274.35,1949.7,2725.82,1892.59
61.0,4853.87,946.35,199.18,121.83,315.16,192.47,951.05,450.36,2185.47,2917.09,4031.37,2321.56
61.0,13484.13,2135.94,625.0,338.15,745.63,430.5,1105.57,982.82,4707.64,5399.24,5643.17,2591.37
61.0,15729.55,3089.44,908.88,498.94,986.49,512.49,645.28,656.73,3827.13,4387.93,4391.66,2131.35
61.0,10886.12,2460.93,675.97,382.9,699.51,386.08,869.44,727.42,2711.94,3725.43,3019.74,2034.25
61.0,11952.0,2760.37,690.09,400.31,761.86,441.88,406.97,446.94,1591.66,2398.69,1738.84,1387.21
61.0,5289.96,2230.98,478.36,327.37,439.01,288.14,189.34,385.37,1220.27,1983.97,1501.81,1216.89
61.0,3402.93,1342.88,270.55,188.14,267.33,192.47,251.36,377.39,1032.54,1727.41,1769.18,1477.94
61.0,2606.13,900.36,243.1,162.44,222.07,157.17,769.33,584.9,971.32,1888.2,1900.97,1984.11
61.0,3736.96,982.12,348.97,221.29,322.0,200.44,221.98,142.52,842.76,1534.11,2060.25,1818.57
62.0,1809.33,572.31,106.65,77.08,140.93,85.42,585.43,340.91,1162.12,1252.94,1362.44,721.86
62.0,2294.13,540.63,119.98,82.05,169.11,94.53,502.73,289.6,667.27,857.55,1041.03,878.64
62.0,2098.12,428.21,158.41,95.31,153.74,74.03,707.3,550.7,1546.77,2218.57,3022.58,1809.82
62.0,1659.71,318.86,214.08,105.26,110.18,44.42,919.49,639.63,2940.49,3852.84,4226.69,2247.55
62.0,1208.54,219.73,163.11,74.59,79.43,31.89,917.32,676.11,3328.2,4162.12,4255.13,2435.37
62.0,1833.68,283.09,178.8,81.22,102.49,47.83,627.87,655.59,2503.8,3343.23,2232.8,1521.71
62.0,3761.31,677.57,217.22,116.86,228.05,113.89,288.36,481.15,1302.92,1769.58,942.42,718.67
62.0,3578.06,727.65,186.64,108.57,234.02,125.28,167.58,326.09,808.07,1272.27,985.09,852.38
62.0,4079.11,797.14,203.89,119.35,261.36,130.97,199.13,345.47,964.18,1636.03,1240.13,1001.21
62.0,2221.07,647.94,192.13,109.4,153.74,72.89,294.89,338.63,921.33,1528.83,1421.22,1067.27
63.0,560.2,162.49,48.62,31.49,46.98,31.89,180.63,144.8,815.22,1244.15,1283.74,855.56
63.0,656.46,179.87,54.11,35.64,57.22,38.72,230.69,165.32,793.79,1223.07,1191.78,787.92
63.0,661.1,230.97,65.87,42.27,59.79,41.0,221.98,149.36,764.2,1103.57,914.93,542.79
63.0,859.43,297.4,76.07,48.07,72.6,46.69,163.22,126.56,597.89,796.93,557.49,304.02
63.0,1056.6,337.25,98.02,58.84,85.41,52.39,118.61,108.32,460.15,601.87,413.38,241.15
63.0,1369.75,419.01,111.36,67.13,103.35,62.64,159.96,156.2,517.29,695.0,463.63,316.76
63.0,1807.01,486.46,134.88,77.08,120.43,66.05,136.02,134.54,489.74,686.22,482.59,380.43
63.0,2109.72,522.23,145.86,81.22,131.53,68.33,225.25,186.99,439.75,673.04,504.4,466.38
63.0,2120.16,531.43,145.86,82.88,136.66,69.47,178.46,144.8,337.72,506.98,435.18,413.06
63.0,1861.52,470.11,124.69,71.28,117.01,62.64,195.87,149.36,315.27,418.23,438.03,408.28
64.0,5379.27,1449.17,318.38,193.94,356.16,208.41,505.99,514.21,1222.31,2491.82,2161.7,2156.02
64.0,5815.36,1365.36,294.86,183.99,400.57,217.53,202.4,547.28,1109.06,1897.86,1274.26,1327.52
64.0,5691.26,1229.44,333.28,194.77,374.95,207.28,274.22,444.66,647.89,981.44,803.05,943.11
64.0,3800.75,1058.77,446.2,264.39,327.98,169.69,277.48,270.22,561.16,695.0,767.02,786.32
64.0,2196.71,656.11,345.83,200.57,199.01,105.92,375.41,231.45,444.85,791.65,1238.23,1660.99
64.0,1784.97,467.04,275.25,164.93,161.43,86.55,722.54,608.85,1568.19,2741.36,3143.94,2653.44
64.0,2582.93,655.09,247.02,165.76,219.5,129.83,513.61,670.41,1951.82,3302.81,3555.42,2725.07
64.0,2564.37,736.85,186.64,123.49,199.86,120.72,977.16,867.66,2144.66,3518.95,3950.78,2839.68
64.0,2553.94,751.15,156.05,104.43,200.71,132.11,817.21,724.0,2197.72,3482.05,4068.35,2912.1
64.0,3398.29,1028.11,176.44,123.49,271.6,184.5,627.87,612.27,1921.22,3213.19,3448.28,2512.57
65.0,2353.29,679.62,134.1,87.85,171.67,104.78,196.96,224.61,742.77,1331.14,2013.79,1798.67
65.0,1778.01,560.04,122.33,75.42,135.8,83.14,963.02,409.32,1234.56,2432.95,3929.93,3032.28
65.0,3241.71,670.42,168.6,101.11,213.53,132.11,1662.7,1412.66,2113.03,3991.66,4897.0,4547.62
65.0,4021.11,1043.44,243.88,147.53,296.37,189.05,1580.0,1099.11,3063.95,4206.05,5976.9,3656.24
65.0,5672.71,1465.52,322.3,198.91,409.97,246.0,1428.75,1032.98,5130.04,6468.55,7513.79,4575.48
65.0,5949.9,1686.27,490.9,279.3,417.66,230.05,1480.98,1299.78,5052.5,6026.59,5973.11,3162.01
65.0,3565.3,1443.04,347.4,217.14,273.31,164.0,719.27,546.14,3015.99,3737.74,4195.4,2699.6
65.0,1237.53,776.7,164.68,124.32,116.16,87.69,225.25,415.02,1384.54,2388.14,1619.38,1673.72
65.0,1144.75,656.11,110.57,89.51,115.3,87.69,196.96,376.25,997.85,1766.95,1744.53,1692.03
65.0,1710.74,570.26,114.49,81.22,145.2,104.78,470.08,427.56,898.88,1704.56,1809.0,1854.39
66.0,1360.48,487.48,123.12,76.25,111.03,69.47,285.1,287.32,1374.34,1626.36,1354.85,580.99
66.0,1352.36,459.89,117.63,71.28,106.76,64.92,270.95,285.04,1379.44,1532.35,1279.95,483.89
66.0,1446.3,445.58,113.71,68.79,107.62,63.78,286.18,314.68,1406.99,1573.64,1187.04,470.36
66.0,1485.74,416.97,109.0,64.65,107.62,60.36,267.69,331.79,1336.59,1511.26,1038.18,495.03
66.0,1529.81,390.4,108.22,63.82,111.03,62.64,248.1,316.96,1242.72,1480.51,1132.05,691.61
66.0,1653.91,395.51,110.57,66.3,118.72,64.92,304.68,367.13,1315.16,1716.86,1254.35,927.19
66.0,1803.53,392.44,115.28,67.96,124.7,67.19,252.45,331.79,1222.31,1708.08,1112.14,934.36
66.0,1779.17,365.87,119.98,69.62,122.99,63.78,196.96,257.68,1023.36,1520.05,950.96,881.83
66.0,1778.01,339.3,138.02,77.91,127.26,63.78,182.81,248.55,950.91,1469.96,895.02,836.46
66.0,1795.41,328.06,169.39,92.83,130.68,62.64,190.43,239.43,893.78,1397.04,873.21,800.65
67.0,2487.83,643.85,155.27,101.94,184.49,105.92,614.81,393.35,1166.2,1946.19,2227.12,1406.31
67.0,2854.33,671.44,234.47,134.27,205.84,105.92,486.41,249.69,1028.46,1698.41,2367.44,1278.97
67.0,3166.32,711.3,260.35,139.24,203.28,102.5,558.22,424.14,1486.57,2196.6,2684.11,1343.44
67.0,3543.27,780.79,241.53,132.61,221.21,116.17,466.82,441.24,1475.35,2266.01,2405.36,1302.85
67.0,3927.17,788.97,208.59,116.03,238.29,129.83,399.35,444.66,1456.98,2258.98,2044.13,1219.28
67.0,5451.18,1132.35,294.86,161.62,333.1,185.64,319.92,358.01,1200.89,1989.24,1463.89,1051.35
67.0,5171.66,1216.16,316.03,180.68,322.85,177.66,315.57,392.21,1029.48,1747.62,1294.17,983.7
67.0,3814.67,1157.9,272.11,166.59,263.92,150.33,286.18,369.41,798.89,1382.1,1263.83,992.45
67.0,3061.94,894.23,247.02,149.18,209.26,116.17,221.98,237.15,712.17,1223.07,1468.63,1074.43
67.0,3199.96,774.66,219.57,134.27,216.94,118.44,288.36,231.45,721.35,1364.53,1628.86,1123.77
68.0,1270.01,273.89,155.27,82.88,87.97,41.0,300.33,107.17,871.33,1001.65,1499.91,546.77
68.0,1075.16,230.97,129.39,69.62,77.72,36.44,292.71,136.82,1076.41,1267.0,1575.76,689.23
68.0,1150.55,221.77,131.74,69.62,81.14,35.31,479.88,196.11,1296.79,1639.54,1708.5,786.32
68.0,908.14,203.37,110.57,57.19,60.64,27.33,478.79,266.8,1270.27,1636.91,1570.07,655.8
68.0,874.51,178.85,86.26,43.1,57.22,27.33,720.36,381.95,1475.35,1657.12,1724.62,612.82
68.0,962.66,172.71,83.12,42.27,64.91,28.47,430.91,263.38,1274.35,1451.51,1490.43,561.09
68.0,1082.12,168.63,87.05,43.1,70.04,30.75,315.57,171.02,1165.18,1310.93,1275.21,470.36
68.0,1296.68,224.84,121.55,58.84,85.41,38.72,225.25,153.92,1166.2,1382.98,1219.27,569.05
68.0,1585.48,267.76,119.2,64.65,108.47,48.97,252.45,163.04,931.53,1202.86,918.72,492.65
68.0,2044.77,272.87,164.68,82.05,121.28,53.53,244.84,167.6,827.46,1017.47,806.84,404.3
69.0,9712.38,1852.85,541.88,300.85,585.06,302.94,533.2,427.56,2021.2,2110.49,3175.23,1594.14
69.0,7652.53,1643.34,468.95,266.04,472.32,236.89,658.33,555.26,3171.08,3064.7,4432.43,2034.25
69.0,6911.4,1297.91,411.7,222.95,407.41,200.44,949.96,816.35,4234.22,4275.46,5163.42,2327.93
69.0,5284.16,1154.84,346.61,186.48,315.16,173.11,673.57,663.57,4152.6,3841.41,4747.2,2076.44
69.0,5702.86,1090.45,330.93,180.68,343.35,168.55,760.62,617.97,3090.47,3299.29,4561.37,2382.05
69.0,4480.41,886.06,300.35,159.13,265.63,128.69,1150.18,966.86,5311.65,5141.8,6174.11,2922.45
69.0,3847.14,784.88,262.7,139.24,234.02,119.58,853.11,962.29,4289.32,4670.85,5495.26,2946.33
69.0,4482.73,915.69,297.21,154.16,262.21,134.39,1067.48,1263.3,5322.88,5878.98,5866.92,3187.47
69.0,4123.18,904.45,269.76,146.7,247.69,128.69,1079.45,1186.91,5523.88,5829.78,6076.45,3000.44
69.0,3622.13,754.22,218.01,117.69,219.5,121.86,879.23,1135.6,5408.58,5583.76,5377.69,2678.91
70.0,6613.32,1670.94,385.04,237.86,446.7,255.11,782.38,1010.18,3037.42,3846.69,3051.97,2347.83
70.0,6858.05,1598.38,358.38,220.46,466.34,271.05,733.42,859.68,2437.48,3221.09,3252.97,2225.26
70.0,4953.61,1530.93,333.28,206.37,352.74,215.25,736.68,1071.75,3581.23,4070.74,3966.9,2435.37
70.0,4677.58,1429.75,290.15,183.99,339.93,222.08,1097.95,1046.67,3396.56,3938.06,4423.89,2675.73
70.0,6693.35,1472.67,326.22,200.57,449.26,264.22,750.83,799.25,3094.55,3303.69,4160.32,2210.14
70.0,7059.86,1642.32,382.69,235.38,461.22,248.28,775.86,958.87,3554.71,3718.41,4011.46,2355.79
70.0,6050.81,1161.99,370.92,198.91,354.45,170.83,869.44,1013.6,3615.92,3985.51,4418.2,2496.66
70.0,7951.76,1544.21,426.6,241.18,494.53,274.47,874.88,934.93,3589.4,3672.72,4440.96,2298.48
70.0,8318.27,1793.57,458.75,267.7,524.42,288.14,751.92,1077.45,4028.12,4224.5,4369.85,2367.72
70.0,6921.84,1730.21,411.7,251.13,463.78,263.08,907.52,1215.41,3528.18,4127.85,3807.62,2481.53
71.0,3631.41,910.58,188.21,123.49,265.63,152.61,768.24,880.2,4101.58,4004.84,4371.75,2056.54
71.0,5015.09,936.13,279.96,151.67,300.64,150.33,935.81,1020.44,4196.47,4289.52,4744.35,2258.69
71.0,5346.8,971.9,310.54,168.25,315.16,148.05,903.17,1107.09,4570.92,4537.3,4884.68,2070.07
71.0,5438.42,996.43,316.81,174.88,334.81,170.83,656.16,726.28,3993.43,3871.29,4029.48,1901.34
71.0,4848.07,1028.11,341.12,183.99,294.67,135.53,401.53,686.38,3022.11,3266.78,2615.84,1548.77
71.0,2799.82,596.84,221.93,116.86,170.82,89.97,405.88,595.16,2391.57,2454.04,2472.68,1323.54
71.0,2732.55,559.02,225.85,113.55,165.7,80.86,589.78,663.57,2481.36,2649.98,2389.24,1321.15
71.0,5207.62,749.11,367.79,174.88,321.14,145.78,463.55,513.07,1995.7,2197.48,1945.53,1283.74
71.0,5520.77,1076.14,379.55,200.57,347.62,173.11,531.02,547.28,1492.69,1898.74,1715.14,1488.28
71.0,6645.8,1178.34,400.72,208.86,385.2,189.05,462.47,681.82,1738.58,2404.84,2241.34,1675.31
72.0,7349.81,1947.89,428.95,266.87,496.23,298.39,662.69,573.5,2318.11,2801.98,3714.7,2252.32
72.0,5924.39,1611.66,356.81,222.12,403.14,242.58,914.05,961.15,3718.97,4052.29,4738.67,2616.04
72.0,5948.74,1597.35,344.26,217.14,413.39,243.72,1122.98,1200.59,4476.03,4850.97,5307.53,2951.1
72.0,5366.51,1390.91,297.99,189.79,370.68,216.39,1157.8,1078.59,4258.71,4632.19,6143.77,3098.34
72.0,4895.62,1347.99,316.03,191.45,330.54,187.91,1058.78,1333.99,5723.85,5770.03,6460.44,3172.35
72.0,3218.52,1068.99,239.18,148.35,247.69,157.17,1037.01,1292.94,5293.29,5414.18,5476.3,2959.06
72.0,4835.31,1104.76,266.63,159.13,322.0,184.5,1027.22,1204.01,4599.49,4997.71,5230.74,2655.83
72.0,5809.57,1406.24,361.51,205.54,368.97,192.47,1041.37,1040.97,4377.06,4507.42,4965.26,2682.89
72.0,5335.2,1342.88,310.54,193.11,361.29,207.28,843.32,1124.2,3620.01,4199.02,4474.14,2756.11
72.0,5220.37,1171.19,269.76,163.27,344.2,206.14,898.82,1264.44,3740.4,4395.84,3993.45,2602.51
73.0,4145.22,1025.05,243.1,147.53,271.6,157.17,1128.42,1084.29,3181.28,4116.43,4993.71,3432.6
73.0,3428.44,779.77,182.72,110.23,228.9,133.25,1064.22,1124.2,4220.96,4701.6,5672.56,3049.79
73.0,5916.27,1019.94,290.94,158.3,347.62,178.8,1168.68,1505.01,5109.64,5650.53,5490.52,3392.81
73.0,5607.76,1229.44,327.01,183.16,348.47,186.78,1379.78,1459.4,4029.14,4805.28,5725.65,3432.6
73.0,5352.59,1316.31,330.93,193.11,341.64,187.91,1005.46,1363.63,4991.28,5205.94,5393.81,2943.94
73.0,5498.73,1072.06,290.94,164.93,345.06,184.5,594.13,1069.47,3882.22,4069.86,3553.53,2106.68
73.0,5379.27,1427.71,337.2,203.06,369.83,219.8,717.09,1152.7,3523.08,3836.14,3293.74,1972.18
73.0,4236.84,1430.77,276.04,180.68,320.29,214.11,458.11,827.76,2763.98,3049.76,3018.79,1714.31
73.0,5197.18,1447.12,285.45,183.99,384.35,253.97,588.69,1044.39,3218.01,3560.25,2997.93,1833.69
73.0,7051.74,1667.87,340.34,215.49,496.23,316.61,817.21,964.57,2603.79,3082.27,2794.09,1875.87
74.0,2203.67,427.19,145.86,75.42,128.12,61.5,1352.58,1581.4,6682.93,6805.95,7268.23,3444.54
74.0,2041.29,421.06,136.45,71.28,125.55,67.19,1227.44,1233.65,5377.97,5509.07,6095.42,2987.71
74.0,2388.08,425.14,146.64,73.76,146.91,72.89,1003.28,1670.33,5697.33,6450.98,5176.69,3002.04
74.0,2730.23,455.8,167.82,84.54,180.22,91.11,639.84,1312.32,4580.1,4897.54,3983.97,2123.39
74.0,2741.83,531.43,205.46,108.57,199.01,104.78,383.03,833.46,2756.84,3026.04,2128.51,1198.59
74.0,2985.39,556.98,207.03,114.37,208.4,112.75,218.72,591.74,1935.5,2123.67,1887.69,978.92
74.0,5223.85,863.57,317.6,168.25,346.77,177.66,312.3,613.41,2091.6,2174.63,1863.99,899.34
74.0,8792.64,1300.98,621.86,322.4,547.48,266.5,265.51,468.61,1683.49,1835.48,1640.23,812.59
74.0,8166.33,1365.36,661.86,348.92,553.46,282.44,249.19,371.69,1459.02,1610.55,1508.45,786.32
